"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Armenia","ARM",159984831,0.242363197758024,1,65,3,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,1,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",146890424,0.374050004984809,1,53,3,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,3,2,3,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",130004611,0.380021280725897,1,65,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,3,1,,0,1,4,4,4,4,2,3,1,2,0,0
"Armenia","ARM",155183444,0.971727070389205,1,44,3,4,1,2,1,1,0,1,2,2,,,1,2,2,,,,2,,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,2,1,1,2,2,,,,,2,,,,,,1,1,1,1,3,2,,0,0,1,4,4,4,4,5,1,1,1,0
"Armenia","ARM",115118948,0.371134373970054,1,60,2,2,2,1,1,1,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,1,2,2,1,1,2,1,2,,,1,1,1,1,1,,2,2,2,2,2,2,2,,4,1,1,2,,,,2,,,,1,1,1,1,,,1,1,2,2,2,1,1,2,2,,,,,1,1,2,2,1,,3,2,1,2,2,1,,0,0,1,4,4,2,1,5,1,1,1,1
"Armenia","ARM",168720415,2.58341317805111,1,51,1,2,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,1,2,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,4,3,1,,0,1,2,4,4,4,1,5,1,2,1,0
"Armenia","ARM",147277404,0.421723410641254,1,57,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,1,2,2,1,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,4,2,2,,0,1,4,4,4,4,3,2,1,2,0,0
"Armenia","ARM",131347563,0.477004452793051,1,57,2,2,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,2,2,4,3,2,,0,1,4,4,4,2,4,5,1,2,0,0
"Armenia","ARM",121899752,0.288833742451797,1,33,2,5,1,2,1,1,0,1,2,2,,,1,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,8,,,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,1,3,,1,,0,1,1,4,4,4,4,5,1,1,1,0
"Armenia","ARM",194658999,1.16791296231317,1,62,2,1,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,2,,,1,2,2,,,,2,2,,2,2,2,1,,2,3,3,2,,,,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,0,1,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",181709445,0.711416523555271,2,29,3,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,3,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,5,4,4,5,1,1,0,0
"Armenia","ARM",169722291,0.242363197758024,1,74,3,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,3,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,3,2,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",113189153,2.98339399484209,1,17,1,2,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,1,2,2,2,1,1,1,2,2,2,2,,,2,1,1,1,2,,2,2,2,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,2,3,,1,0,4,4,4,4,4,5,1,1,1,1
"Armenia","ARM",148799479,2.98339399484209,2,57,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,4,2,2,,0,0,2,4,4,4,2,5,1,1,0,0
"Armenia","ARM",116218333,0.242363197758024,1,68,2,3,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,2,,,,,,3,3,2,4,,2,,0,0,4,4,2,4,2,3,1,1,0,0
"Armenia","ARM",168296727,0.242363197758024,1,69,2,3,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,1,2,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,1,4,4,4,4,1,5,1,2,1,0
"Armenia","ARM",142725710,1.42431696491932,2,74,2,2,2,2,1,1,0,,,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",118578053,0.394661072759259,1,36,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,3,1,2,0,0
"Armenia","ARM",177428314,0.671762347559426,1,42,2,3,1,1,1,1,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,2,2,1,2,2,2,2,2,,,2,2,2,,,,2,2,2,2,2,1,1,,4,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,1,1,2,2,,,,,1,1,2,2,1,,4,1,2,2,2,2,,0,1,1,4,4,2,2,5,1,1,1,0
"Armenia","ARM",184344270,0.606391465351082,1,60,2,1,1,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,4,1,2,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,2,,2,2,,,,,1,1,2,2,1,,2,2,3,2,2,1,,0,1,3,4,4,2,2,5,1,2,0,0
"Armenia","ARM",113893603,0.258427195186313,1,35,3,5,1,1,1,1,1,1,2,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,1,2,,,2,2,2,,,,3,2,1,1,2,1,1,2,1,3,2,2,,,,2,,,,1,1,2,1,,,1,2,1,1,,,2,2,2,,,,,1,3,2,2,1,,2,2,3,3,2,2,,1,1,1,4,4,2,1,5,1,1,1,0
"Armenia","ARM",203368895,0.242363197758024,1,70,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,1,2,2,1,,2,,,,,,2,2,2,4,3,2,,0,0,4,4,2,4,4,5,1,2,0,0
"Armenia","ARM",157050982,0.87593472173488,1,68,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,2,3,2,2,,0,1,4,3,4,4,4,5,1,1,0,0
"Armenia","ARM",199645357,0.89455830696964,1,18,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",188454735,0.461042479161007,2,56,2,5,1,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,3,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,2,,,,,,3,3,3,4,,3,,0,0,4,4,2,4,2,3,1,1,0,0
"Armenia","ARM",125121159,0.324018852877149,1,65,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,8,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,2,2,2,,,,,,1,1,1,4,5,2,,0,1,4,4,3,4,2,5,1,1,0,0
"Armenia","ARM",128771206,0.380021280725897,1,75,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,4,1,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",146643119,1.37249483943402,2,45,3,5,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,1,,1,0,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",151637850,0.570031921088845,1,64,2,5,1,2,1,1,1,2,1,1,2,,1,1,1,1,2,3,1,2,1,1,1,,,,,,,,,,1,1,1,1,2,,,2,1,1,2,1,,2,2,2,2,1,1,2,,1,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,1,2,,0,1,4,4,4,4,4,5,1,1,1,0
"Armenia","ARM",138252126,1.55790838282758,1,45,3,4,1,2,1,1,0,1,2,2,,,1,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,1,1,1,1,2,,2,2,,2,2,2,2,,2,2,2,1,2,1,2,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,3,2,2,,1,0,1,4,4,4,4,3,1,1,1,1
"Armenia","ARM",169779507,0.538380246637294,2,36,3,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,3,2,1,,,,,2,,,1,2,2,,,,2,2,2,2,2,2,2,,2,1,1,3,,,,1,1,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,3,1,,0,0,4,4,4,4,3,1,1,1,0,0
"Armenia","ARM",130234663,0.242363197758024,1,91,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,3,1,,0,0,4,4,4,4,2,5,2,2,0,0
"Armenia","ARM",146711022,0.242363197758024,1,58,2,3,2,1,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,4,5,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,4,1,1,,0,0,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",207606888,0.46563018541213,1,55,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,7,,,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,1,2,1,,0,1,4,4,4,2,2,1,1,1,0,0
"Armenia","ARM",205863541,2.98339399484209,2,26,2,1,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,1,2,1,2,2,2,2,1,2,2,1,1,2,,2,2,1,2,1,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,1,0,2,4,4,4,2,5,1,1,1,1
"Armenia","ARM",165099109,1.20314472410781,2,34,3,5,1,2,1,1,0,1,2,1,1,2,1,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,1,1,1,,3,3,2,1,2,1,2,1,2,1,2,1,1,1,2,,,1,1,1,2,,,1,2,2,,,,,2,,,,,,2,2,3,3,2,1,,0,1,1,4,4,4,1,3,1,1,1,0
"Armenia","ARM",178198368,0.461042479161007,2,63,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,2,2,3,2,2,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,4,2,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",154324837,1.33150176926351,1,31,2,2,1,1,1,1,0,1,2,3,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,4,1,1,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,2,3,2,,0,1,1,4,4,4,1,5,1,1,1,0
"Armenia","ARM",197159764,1.69683337394938,2,29,3,5,1,2,1,1,1,2,2,2,,,1,2,2,,,,1,2,1,2,1,,,,,,,,,,1,1,2,1,2,,,1,2,2,,,,2,2,2,2,2,2,1,,2,3,3,1,1,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,4,2,2,,1,1,4,4,4,4,1,1,1,1,1,0
"Armenia","ARM",164026955,0.648147372017918,1,42,2,2,1,2,1,1,0,,,1,1,1,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,2,,4,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,2,2,2,3,3,,0,0,4,4,4,2,4,5,1,1,1,1
"Armenia","ARM",151097059,2.98339399484209,1,17,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,2,1,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,2,2,2,,1,1,4,4,4,4,4,5,1,1,0,0
"Armenia","ARM",165217373,0.242931767597301,1,40,3,5,1,2,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,3,2,,2,1,,2,2,1,2,,1,2,1,2,,,,1,1,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,3,2,4,3,1,,1,1,1,4,4,4,1,1,1,1,1,1
"Armenia","ARM",129453833,0.398304591015879,2,62,3,3,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,3,2,,,,2,,,,1,1,2,2,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,3,3,2,1,3,,0,1,2,4,4,4,1,5,1,1,1,0
"Armenia","ARM",141663091,0.350499358508565,1,30,5,5,2,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,8,,,2,,,,1,2,1,2,1,1,2,1,,,1,2,3,2,2,1,2,2,2,,,,,2,,,,,,1,1,2,1,5,1,,0,1,1,4,4,4,1,3,1,1,1,0
"Armenia","ARM",120321158,0.839669139126041,1,39,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",141937197,1.37589302841888,2,77,2,3,2,1,1,1,0,1,1,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,2,2,2,1,1,,5,3,2,1,2,1,2,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,1,3,1,2,1,0
"Armenia","ARM",206497805,0.821219873279768,2,25,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,4,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,3,2,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,6,2,2,2,3,3,,1,1,4,4,4,4,4,3,1,1,0,0
"Armenia","ARM",138776288,0.359451666148499,1,70,3,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,3,2,2,2,2,2,,,,,,1,1,2,4,2,1,,0,0,4,3,5,4,2,5,1,1,0,0
"Armenia","ARM",125847578,2.98339399484209,2,16,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,1,2,4,4,4,2,5,1,1,0,0
"Armenia","ARM",178046286,0.758057291995449,1,36,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,4,,1,0,2,4,4,4,2,5,1,1,0,0
"Armenia","ARM",133849476,0.642020856614532,1,28,3,5,1,2,1,1,0,1,2,1,1,1,1,1,2,,,,2,,1,1,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,1,2,,2,2,2,1,,1,3,3,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,1,1,2,,,2,,,,,,3,3,3,4,,1,,1,1,1,4,1,4,4,5,1,1,1,1
"Armenia","ARM",133880004,1.29415200597265,2,55,2,4,1,2,1,1,0,1,2,1,2,,2,2,1,2,,2,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,4,,3,,0,1,4,4,4,4,4,5,1,2,0,0
"Armenia","ARM",111474181,0.827000308679901,1,35,3,2,1,1,1,1,0,2,2,1,1,1,2,1,1,2,,3,1,2,1,1,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,1,2,,2,2,1,2,,1,2,1,1,1,,,1,1,,,1,1,2,2,,,1,2,1,2,,,1,2,2,,,,,1,1,2,2,1,,2,1,3,4,2,2,,1,1,1,4,4,2,1,1,1,1,1,1
"Armenia","ARM",164255309,0.479021752226712,1,59,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,3,2,3,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,4,2,1,,1,0,2,4,4,4,2,5,1,1,0,0
"Armenia","ARM",163242763,2.98339399484209,2,52,2,1,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,1,,0,0,4,4,4,4,4,5,2,2,0,0
"Armenia","ARM",153183293,0.411764914904555,1,54,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,4,2,2,4,2,4,,0,0,4,4,4,4,2,5,1,1,0,0
"Armenia","ARM",124557672,1.78911661393928,1,22,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,1,2,,2,1,2,2,,2,3,2,1,2,1,1,1,2,1,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,1,4,4,4,4,4,2,1,1,0,0
"Armenia","ARM",175955768,0.642020856614531,1,28,3,2,1,2,1,1,1,,,1,2,,1,2,2,,,,1,2,1,2,2,,,,,,,,,,1,1,2,1,2,,,1,2,2,,,,2,2,2,2,2,1,2,,4,2,2,2,,,,2,,,,1,2,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,0,1,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",205050401,0.432216871787857,1,53,3,1,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,8,,,2,,,,2,,,,1,1,2,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,4,3,3,,0,1,2,4,4,4,1,5,1,2,1,0
"Armenia","ARM",113639282,2.69237655409175,1,46,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,3,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,3,3,3,,3,,1,0,4,4,4,2,4,4,1,1,0,0
"Armenia","ARM",193835805,0.747107744942436,1,66,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,1,2,,2,1,1,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,2,,,,,,1,1,1,3,2,3,,1,1,4,4,2,4,2,5,1,2,0,0
"Armenia","ARM",136530614,0.60848451221669,2,61,3,5,1,1,1,1,0,,,1,1,1,2,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,2,1,,1,1,2,,,,2,2,,2,1,2,2,,2,2,2,2,,,,1,1,,,1,1,2,1,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,3,3,1,3,,2,,0,1,1,4,4,4,1,1,1,1,1,1
"Armenia","ARM",173908354,0.359451666148499,1,68,3,3,1,2,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,3,3,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,4,2,2,,0,1,4,4,4,4,1,5,1,1,1,0
"Armenia","ARM",188514509,0.404260976900721,1,60,2,1,1,2,1,1,0,2,2,2,,,1,1,2,,,,2,,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,1,1,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,1,4,4,4,4,1,1,1,2,1,0
"Armenia","ARM",139892052,0.760042561451794,1,74,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,4,3,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Armenia","ARM",203753115,0.769862340046275,1,27,2,2,1,1,1,1,0,1,1,2,,,2,1,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,2,2,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,4,4,4,4,4,3,1,1,0,0
"Armenia","ARM",145297227,1.91521400133918,2,35,2,3,1,1,1,1,0,1,1,2,,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,4,,3,,0,0,1,4,4,4,1,5,1,1,1,0
"Armenia","ARM",169924688,1.34183746045446,1,22,2,4,1,2,1,1,0,1,2,2,,,1,1,1,2,,3,1,2,1,1,1,,,,,,,,,,,,,,1,1,,1,1,1,1,2,,2,2,,2,2,1,1,,3,2,1,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,1,1,2,2,1,,3,2,2,1,4,2,,1,1,1,4,4,2,4,5,1,1,1,1
